"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
552040,634688,42114,254200,229850,"2014-12-23",18,229850,230023.7,252641.5,TRUE,"Горбанівський геріатричний пансіонат ветеранів війни та праці Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
550722,632418,612,192400,189033,"2014-12-22",18,189033,189033,192363,TRUE,"Полтавська спеціалізована школа-інтернат №1 I-III ступенів Полтавської обласної ради"
550812,643698,17853,212000,191595,"2015-01-20",18,191595,191595,209600,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
550779,643655,17853,110400,98785,"2015-01-20",18,98785,98785,103500,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
550798,643688,17853,88000,76450,"2015-01-20",18,76450,76450,82500,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
550791,643670,17853,103250,92592.5,"2015-01-20",18,92592.5,92592.5,99680,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
550240,645605,42114,465000,464140,"2015-01-21",18,464140,464908.55,477487.9,TRUE,"Горбанівський геріатричний пансіонат ветеранів війни та праці Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
565164,648619,81995,190470,189030.65,"2015-02-02",18,189030.65,189030.65,200575,TRUE,"Токарівський психоневрологічний інтернат Лохвицького району Полтавської області"
579004,659260,55306,221400,256455,"2015-02-23",18,256455,256455,276750,TRUE,"Кобеляцький психоневрологічний будинок-інтернат Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
578923,659284,55306,260710,256333.2,"2015-02-23",18,256333.2,256333.2,297127.5,TRUE,"Кобеляцький психоневрологічний будинок-інтернат Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
578954,659274,55306,226884,299701.5,"2015-02-23",18,299701.5,299701.5,375585,TRUE,"Кобеляцький психоневрологічний будинок-інтернат Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
