"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
371280,416966,1498,204930,204723,"2012-11-06",1,204723,204723,204930,TRUE,"Департамент охорони здоров’я виконавчого органу Київської міськдержадміністрації"
437596,492029,9654,7e+05,698213.5,"2013-04-17",1,698213.5,698213.5,699543.7,TRUE,"Київська міська клінічна офтальмологічна лікарня ""Центр мікрохірургії ока"""
437760,492034,9654,2e+05,198974.4,"2013-04-17",1,198974.4,198974.4,199563,TRUE,"Київська міська клінічна офтальмологічна лікарня ""Центр мікрохірургії ока"""
447047,511237,715,305000,304022,"2013-07-10",17,304022,304022,312306,TRUE,"КУ ""Одеська обласна клінічна лікарня"""
443916,508073,2775,5e+06,4990000,"2013-06-25",17,4990000,4990000,4999000,TRUE,"ДУ ""Інститут очних хвороб і тканинної терапії ім.В.П. Філатова НАМН України"""
440962,505259,3370,499799.6,499156.5,"2013-06-11",15,499156.5,499156.5,499999.6,TRUE,"Львівська обласна клінічна лікарня"
455827,521959,7418,130000,121264,"2013-09-20",1,121264,121264,128023,TRUE,"ДЗ ""Республіканська клінічна лікарня МОЗ України"""
464225,534687,155,90000,64920.73,"2013-12-10",1,64920.73,64920.73,68196.58,TRUE,"Клінічна лікарня ""Феофанія"" Державного управління справами"
523271,601364,3370,430000,418611.25,"2014-06-18",15,418611.25,418611.25,420667.58,TRUE,"Львівська обласна клінічна лікарня"
521440,597491,9654,550000,476462.97,"2014-05-28",1,476462.97,476462.97,477597.14,TRUE,"Київська міська клінічна офтальмологічна лікарня ""Центр мікрохірургії ока"""
521442,597492,9654,2e+05,165340.8,"2014-05-26",1,165340.8,165340.8,166003.2,TRUE,"Київська міська клінічна офтальмологічна лікарня ""Центр мікрохірургії ока"""
528164,605816,7420,175000,158278.11,"2014-07-15",12,158278.11,158278.11,173438.94,TRUE,"Український державний медико-соціальний центр ветеранів війни"
575255,656060,774,290742,334518.38,"2015-02-18",25,334518.38,334518.38,334867.2,TRUE,"Комунальний заклад ""Черкаська обласна лікарня Черкаської обласної ради"""
575182,656046,774,299895,291183.84,"2015-02-18",25,291183.84,291183.84,299954.91,TRUE,"Комунальний заклад ""Черкаська обласна лікарня Черкаської обласної ради"""
