"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
229494,254222,1068,NA,25068.5,"2011-12-05",6,25068.5,25068.5,25188.4,TRUE,"Національний банк України в особі Управління Національного банку України в Дніпропетровській області"
272734,329159,77573,NA,430359,"2012-03-27",6,430359,430359,434446,TRUE,"Відділ освіти Царичанської райдержадміністрації Дніпропетровської області"
334439,375622,3055,420000,405909.6,"2012-06-18",6,405909.6,406211.601,414080.671,TRUE,"Нікопольське міжрайонне управління водного господарства Держкомводгоспу України"
359335,396000,77573,185692,185692,"2012-08-14",6,185692,185692,191467,TRUE,"Відділ освіти Царичанської райдержадміністрації Дніпропетровської області"
377982,419956,7243,27750,27750,"2012-11-20",6,27750,27750,28000,TRUE,"Верхньодніпровський дитячий будинок-інтернат №1 Дніпропетровської області"
387636,440515,10415,943375,861250,"2013-01-11",6,861250,861250,896100,TRUE,"Відділ освіти П’ятихатської райдержадміністрації Дніпропетровської області"
398040,444745,95349,167900,167900,"2013-01-17",6,167900,167900,168600,TRUE,"Царичанське міжрайонне управління водного господарства Дніпропетровської області"
399680,443548,126009,199900,198162,"2013-01-15",6,198162,216444.9,217353.95,TRUE,"Комунальний заклад ""Магдалинівський центр первинної медико-санітарної допомоги"""
401796,467691,77573,208618.15,208618.15,"2013-02-21",6,208618.15,208618.15,219125,TRUE,"Відділ освіти Царичанської райдержадміністрації Дніпропетровської області"
398290,444665,135033,199995,193303,"2013-01-17",6,193303,193303,212539,TRUE,"Павлоградське міжрайонне управління водного господарства Держводагентства України"
397707,457920,100373,390402,148350,"2013-02-05",6,148350,148350,149650,TRUE,"Апостолівське міжрайонне управління водного господарства Дніпропетровського обласного Управління водних ресурсів"
397549,459009,6557,911000,820100,"2013-02-08",6,820100,820212.2,900714.2,TRUE,"Відділ освіти Покровської райдержадміністрації Дніпропетровської області"
398724,444783,92667,182370,199774,"2013-01-17",6,199774,199774,209353.9,TRUE,"Магдалинівське міжрайонне управління водного господарства"
398775,457496,54320,335000,340251,"2013-02-05",6,340251,340251,343408,TRUE,"Відділ освіти Солонянської райдержадміністрації Дніпропетровської області"
393331,458114,3764,1729160,1729066,"2013-02-05",6,1729066,1729066,1917837,TRUE,"Першотравенське міське житлово-комунальне підприємство Дніпропетровської області"
397883,463587,103296,281550,259400,"2013-02-15",6,259400,259400,261690,TRUE,"Софіївське міжрайонне управління водного господарства"
397302,457911,4610,319280,306280,"2013-02-05",6,306280,306280,308880,TRUE,"Дніпропетровське обласне управління водних ресурсів Держводагентства України"
401747,467492,77573,435262.9,435262.9,"2013-02-21",6,435262.9,435262.9,443663.5,TRUE,"Відділ освіти Царичанської райдержадміністрації Дніпропетровської області"
419012,470528,123768,199000,198952,"2013-02-25",6,198952,198952,199908.5,TRUE,"КЗОЗ ""Криничанський центр первинної медико-санітарної допомоги"" Дніпропетровської області"
418529,482164,99261,338420,271240,"2013-03-19",6,271240,271240,297840,TRUE,"Фрунзенське міжрайонне управління водного господарства Держагентства водних ресурсів України"
415908,481618,7243,330000,330000,"2013-03-19",6,330000,330000,333000,TRUE,"Верхньодніпровський дитячий будинок-інтернат №1 Дніпропетровської області"
417426,476439,9347,109016,109725,"2013-03-01",6,109725,109725,110770,TRUE,"Відділ освіти, молоді та спорту Криничанської районної державної адміністрації"
420203,487889,10294,523246,492577,"2013-04-04",6,492577,492577,497193,TRUE,"ВІДДІЛ ОСВІТИ Васильківської райдержадміністрації ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ"
421780,485834,7282,501694,501694,"2013-03-29",6,501694,501694,503017.5,TRUE,"Відділ освіти Юр’ївської районної державної адміністрації"
