"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
491462,578468,2649,454684,442795.5,"2014-03-14",5,442795.5,442795.5,450795,TRUE,"Відділ освіти Камінь-Каширської райдержадміністрації"
501965,588674,72,2162000,2479720,"2014-04-11",17,2479720,2479720,2660200,TRUE,"ДП ""Одеська залізниця"""
501361,586184,180,1582735.6,1957739.6,"2014-04-01",15,1957739.6,1957739.6,2103725,TRUE,"ВП ""Західна електроенергетична система"" ДП ""НЕК ""Укренерго"""
501944,587373,72,2167000,2519630,"2014-04-08",17,2519630,2519630,2708750,TRUE,"ДП ""Одеська залізниця"""
521763,602681,4065,131950,204750,"2014-06-24",22,204750,204750,209300,TRUE,"ПАТ ""Укртрансгаз"" Філія ""Науково-дослідний Інститут транспорту газу"""
520883,603771,180,1957739.6,2444484,"2014-07-03",15,2444484,2444484,2460924,TRUE,"ВП ""Західна електроенергетична система"" ДП ""НЕК ""Укренерго"""
516122,598197,184418,242300,259661,"2014-05-30",5,259661,519557,521332,TRUE,"4 Державна пожежно-рятувальна частина управління державної  служби України з надзвичайних ситуацій у Волинській області"
524123,607117,94079,260000,282647.2,"2014-07-31",5,282647.2,282647.2,291287.2,TRUE,"Прокуратура Волинської області"
536827,616102,1863,4e+05,372173.6,"2014-09-29",18,372173.6,372173.6,376204,TRUE,"Управління МВС України в Полтавській області"
543276,631274,180,721134,703634,"2014-12-16",15,703634,703634,722934,TRUE,"ВП ""Західна електроенергетична система"" ДП ""НЕК ""Укренерго"""
