"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
478081,555231,69,9931595.25,9931595.25,"2014-01-29",9,9931595.25,9931595.25,11047915.48,TRUE,"ПАТ  ""Закарпаттяобленерго"""
505663,592028,73442,11191797.54,11351131.8,"2014-04-25",15,11351131.8,11351131.8,11962400.86,TRUE,"ПАТ ""Львівобленерго"""
537771,619178,1644,5e+06,5728904.7,"2014-10-22",26,5728904.7,5728904.7,6984884.86,TRUE,"ПАТ ""ЕК ""Чернівціобленерго"""
536451,618992,39072,950233.91,1044812.44,"2014-10-21",23,1044812.44,1044812.44,1143640.9,TRUE,"ПАТ ""ЕК ""Херсонобленерго"""
536455,618995,39072,1127998.23,1101704.26,"2014-10-21",23,1101704.26,1101704.26,1114473.72,TRUE,"ПАТ ""ЕК ""Херсонобленерго"""
536845,617947,1644,1e+07,10111766.2,"2014-10-13",26,10111766.2,10111766.2,10527785.8,TRUE,"ПАТ ""ЕК ""Чернівціобленерго"""
547250,633289,39072,7095918.05,10922991.95,"2014-12-25",23,10922991.95,10923086,11611035.23,TRUE,"ПАТ ""ЕК ""Херсонобленерго"""
565241,660506,40726,2200000,3261128.64,"2015-02-25",13,3261128.64,3261128.64,3315260.48,TRUE,"ПАТ ""Кіровоградобленерго"""
567257,666888,39072,2472596,3842936.76,"2015-03-05",23,3842936.76,3842936.76,3963247,TRUE,"ПАТ ""ЕК ""Херсонобленерго"""
555973,656941,38657,3.5e+07,29696371.62,"2015-02-19",17,29696371.62,29696433,29700855,TRUE,"ПАТ ""ЕК Одесаобленерго"""
557799,654077,367,1266720,2134000.78,"2015-02-13",16,2134000.78,2134000.78,2198775,TRUE,"ПАТ ""Миколаївобленерго"""
571326,668995,69,5541800,5934193.22,"2015-03-11",9,5934193.22,5934193.22,6081731.73,TRUE,"ПАТ  ""Закарпаттяобленерго"""
