"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
384891,423067,2880,250000,235322.45,"2012-12-03",6,235322.45,235322.45,237309.95,TRUE,"КЗ ""Дніпропетровська Міська багатопрофільна клінічна лікарня №4"" Дніпропетровської облради"""
425255,478993,2880,2300000,2298915.21,"2013-03-13",6,2298915.21,2298915.21,2318739.86,TRUE,"КЗ ""Дніпропетровська Міська багатопрофільна клінічна лікарня №4"" Дніпропетровської облради"""
436809,500658,63323,476000,467236.39,"2013-05-21",6,467236.39,467236.39,475803.91,TRUE,"Комунальний заклад ""Дніпропетровська  міська лікарня №5"" Дніпропетровської обласної ради"""
434869,489994,72905,142219.27,135144.74,"2013-04-11",6,135144.74,135144.74,141019.7,TRUE,"Комунальний заклад ""Криворізька інфекційна лікарня №1"" ДОР"""
437059,489622,2317,381544.57,380374.17,"2013-04-10",6,380374.17,380374.17,382531.7,TRUE,"КЗ ""Дніпропетровська центральна районна лікарня"" Дніпропетровської облради"""
435048,486843,11142,354064.93,353789.58,"2013-04-01",6,353789.58,353789.58,359149.88,TRUE,"КЗ ""Дніпродзержинська міська лікарня №1"" Дніпропетровської облради"""
432847,484685,1578,199999.99,199996.2,"2013-03-26",10,199996.2,199996.2,200223.2,TRUE,"ДЗ ""Спеціалізована медико-санітарна частина №1"" МОЗ України"
435654,489331,118288,138368,137011.44,"2013-04-09",6,137011.44,137011.44,137820,TRUE,"Комунальний заклад охорони здоров’я Дніпродзержинської міськради ""Центр первинної медико-санітарної допомоги №1"" Дніпропетровської області"
431486,488696,70400,526140,476088.65,"2013-04-08",6,476088.65,476088.65,491759.45,TRUE,"КЗ ""Нікопольська міська лікарня № 1"" Дніпропетровської облради"""
428891,490654,3444,781664.68,780801.16,"2013-04-12",6,780801.16,780801.16,790580.68,TRUE,"Комунальний заклад ""Дніпропетровське обласне клінічне лікувально-профілактичне об’єднання ""Фтизіатрія"" Дніпропетровської обласної ради"""
438498,502237,131238,300100,299737,"2013-05-28",6,299737,299737,300098,TRUE,"Комунальний заклад охорони здоров'я Дніпродзержинської міськради ""Центр первинної медико-санітарної допомоги №3"" Дніпропетровської області"
