"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
512321,587066,6651,173400,174928,"2014-04-07",7,174928,174928,178200,TRUE,"Маріупольський пансіонат для ветеранів війни та праці №2"
512312,587070,6651,153600,174720,"2014-04-07",7,174720,174720,182400,TRUE,"Маріупольський пансіонат для ветеранів війни та праці №2"
512148,588840,10816,275626.25,293912.3,"2014-04-09",7,293912.3,293942,297915,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
511850,587971,1490,143300,124242,"2014-04-09",1,124242,124242,131344,TRUE,"Білицький будинок-інтернат для громадян похилого віку та інвалідів Донецької області"
511854,587973,1490,143990,138908,"2014-04-09",1,138908,138908,143990,TRUE,"Білицький будинок-інтернат для громадян похилого віку та інвалідів Донецької області"
511793,587983,1490,360876,386349.6,"2014-04-09",1,386349.6,386349.6,393804,TRUE,"Білицький будинок-інтернат для громадян похилого віку та інвалідів Донецької області"
512132,588839,10816,262026.42,287541.8,"2014-04-09",7,287541.8,287541.8,300181,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
511781,587961,1490,154096,150319.6,"2014-04-09",1,150319.6,150319.6,155428,TRUE,"Білицький будинок-інтернат для громадян похилого віку та інвалідів Донецької області"
512185,593466,10816,126932.9,133078.4,"2014-05-05",7,133078.4,133078.4,136506,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
512196,593462,10816,228093.28,221911.2,"2014-05-05",7,221911.2,221911.2,232170.72,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
512228,592658,10816,213798,213200,"2014-04-29",7,213200,213200,221000,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
512165,592644,10816,294175,357212.5,"2014-04-29",7,357212.5,357212.5,382427.5,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
515503,591077,4825,227640,259080,"2014-04-22",7,259080,259205.36,266377.5,TRUE,"ШАХТАРСЬКИЙ ДИТЯЧИЙ БУДИНОК-ІНТЕРНАТ ДЕПАРТАМЕНТУ СОЦІАЛЬНОГО ЗАХИСТУ НАСЕЛЕННЯ ДОНЕЦЬКОЇ ОБЛДЕРЖАДМІНІСТРАЦІЇ"
512218,593458,10816,153790.2,154481.7,"2014-05-05",7,154481.7,154481.7,159261,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
513059,589128,4825,310349,321620,"2014-04-14",7,321620,321774.8,330607,TRUE,"ШАХТАРСЬКИЙ ДИТЯЧИЙ БУДИНОК-ІНТЕРНАТ ДЕПАРТАМЕНТУ СОЦІАЛЬНОГО ЗАХИСТУ НАСЕЛЕННЯ ДОНЕЦЬКОЇ ОБЛДЕРЖАДМІНІСТРАЦІЇ"
513034,589129,4825,184345,188600,"2014-04-14",7,188600,188682,195585,TRUE,"ШАХТАРСЬКИЙ ДИТЯЧИЙ БУДИНОК-ІНТЕРНАТ ДЕПАРТАМЕНТУ СОЦІАЛЬНОГО ЗАХИСТУ НАСЕЛЕННЯ ДОНЕЦЬКОЇ ОБЛДЕРЖАДМІНІСТРАЦІЇ"
515484,591078,4825,160050,182000,"2014-04-22",7,182000,182036.4,190038,TRUE,"ШАХТАРСЬКИЙ ДИТЯЧИЙ БУДИНОК-ІНТЕРНАТ ДЕПАРТАМЕНТУ СОЦІАЛЬНОГО ЗАХИСТУ НАСЕЛЕННЯ ДОНЕЦЬКОЇ ОБЛДЕРЖАДМІНІСТРАЦІЇ"
512175,592669,10816,279239,293400,"2014-04-29",7,293400,293400,304000,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
512237,593411,10816,235640,233370,"2014-05-05",7,233370,233370,242620,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
