"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
532203,611391,7243,357000,347480,"2014-08-26",6,347480,347480,364140,TRUE,"Верхньодніпровський дитячий будинок-інтернат №1 Дніпропетровської області"
540184,618280,253423,60000,59996.7,"2014-10-14",6,59996.7,59996.7,64810,TRUE,"Комунальний заклад охорони здоров’я ""Межівський районний центр первинної медико-санітарної допомоги"""
539869,618112,103296,101402,101402,"2014-10-13",6,101402,101402,102008,TRUE,"Софіївське міжрайонне управління водного господарства"
536145,618083,259,8133092,8133070,"2014-10-13",6,8133070,8133070,8276776.6,TRUE,"КЗ ""Обласний центр екстреної медичної допомоги та медицини катастроф"" Дніпропетровської облради"""
535831,615994,5271,266000,266000,"2014-09-29",6,266000,266000,271900,TRUE,"Державна установа Інститут сільського господарства степової зони НААН України"
540417,622145,1074,440900,424900,"2014-11-07",6,424900,424900,467325,TRUE,"Криворізький міський відділ Управління Державної служби охорони при ГУМВС України в Дніпропетровській області"
538801,616960,43740,150500,134596,"2014-10-06",6,134596,134612.1,137120.4,TRUE,"КЗ ""Павлоградська міська лікарня №4"" Дніпропетровської обласної ради"""
536825,615170,48448,299999,284687,"2014-09-19",6,284687,284687,287746,TRUE,"ДП ""Васильківське лісове господарство"""
540254,624141,7282,401680,396659,"2014-11-20",6,396659,396659,406066,TRUE,"Відділ освіти Юр’ївської районної державної адміністрації"
548467,642777,4784,995200,966110,"2015-01-19",6,966110,966110,981524,TRUE,"Відділ освіти, сім'ї, молоді та спорту Магдалинівської районної державної адміністрації"
545118,622968,100373,33550,33550,"2014-11-14",6,33550,33550,33610,TRUE,"Апостолівське міжрайонне управління водного господарства Дніпропетровського обласного Управління водних ресурсів"
545353,623256,95349,67000,67000,"2014-11-17",6,67000,67000,67200,TRUE,"Царичанське міжрайонне управління водного господарства Дніпропетровської області"
546380,626969,127352,76287.02,76258.8,"2014-12-01",6,76258.8,76258.8,80138.1,TRUE,"КЗ ""Верхньодніпровський центр первинної медико-санітарної допомоги"" Дніпропетровської області"
550874,642294,10415,1121840,953564,"2015-01-20",6,953564,953564,960979.1,TRUE,"Відділ освіти П’ятихатської райдержадміністрації Дніпропетровської області"
558937,650351,722,467455,464550,"2015-02-09",6,464550,464553,478623,TRUE,"Відділ освіти Петриківської райдержадміністрації Дніпропетровської області"
560134,651587,54320,1196910,1196910,"2015-02-09",6,1196910,1196910,1244373,TRUE,"Відділ освіти Солонянської райдержадміністрації Дніпропетровської області"
555959,650273,119723,416604,427498.5,"2015-02-06",6,427498.5,427498,439211,TRUE,"Комунальний заклад ""П’ятихатський районний Центр первинної медико-санітарної допомоги"" П'ятихатської районної ради Дніпропетровської області"
558750,654731,259,26461161,13875280,"2015-02-16",6,13875280,13875280,14370790,TRUE,"КЗ ""Обласний центр екстреної медичної допомоги та медицини катастроф"" Дніпропетровської облради"""
556031,650451,1074,2027900,1985150,"2015-02-06",6,1985150,1985150,2117390,TRUE,"Криворізький міський відділ Управління Державної служби охорони при ГУМВС України в Дніпропетровській області"
