"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
360462,407346,20634,247800,247050,"2012-09-26",7,247050,1098,1130,TRUE,"КЛПУ ""Міська інфекційна лікарня м.Димитрова"""
473517,563285,10409,815100,746250,"2014-02-11",7,746250,746250,772500,TRUE,"Відділ освіти Добропільської міськради Донецької області"
480623,562044,74921,255703.5,236762.5,"2014-02-11",7,236762.5,236762.5,240188,TRUE,"Відділ культури і туризму Краматорської міськради Донецької області"
537453,620617,11871,302480,302480,"2014-10-22",7,302480,377568,380000,TRUE,"Добропільська загальноосвітня школа-інтернат І-ІІІ ступенів Донецької області"
535284,616086,4675,205596,227983.12,"2014-09-29",7,227983.12,227983.12,238719.8,TRUE,"Управління освіти Краматорської міськради Донецької області"
538770,620317,2497,406464,406340,"2014-10-27",7,406340,407540,463100,TRUE,"Відділ освіти Добропільської райдержадміністрації Донецької області"
548740,628106,259553,256060,187770,"2014-12-08",7,187770,187770,199719,TRUE,"Комунальна установа ""Олександрівський районний центр фінансово-господарського обслуговування закладів та установ освіти"" Олександрівської районної ради Донецької області"
563369,655923,11871,473127.48,468556.2,"2015-02-16",7,468556.2,468556.2,472365.6,TRUE,"Добропільська загальноосвітня школа-інтернат І-ІІІ ступенів Донецької області"
563435,654974,2497,1846320,1796205.6,"2015-02-16",7,1796205.6,1797567.6,1821324,TRUE,"Відділ освіти Добропільської райдержадміністрації Донецької області"
573161,668599,259553,782100,779256,"2015-03-10",7,779256,779256,784944,TRUE,"Комунальна установа ""Олександрівський районний центр фінансово-господарського обслуговування закладів та установ освіти"" Олександрівської районної ради Донецької області"
