"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
366060,419024,9795,1052025,804718.9,"2012-11-15",4,804718.9,804718.9,857395.4,TRUE,"Відділ освіти Оратівської райдержадміністрації Вінницької області"
405206,466344,55770,2539714,424000,"2013-02-20",4,424000,424000,444000,TRUE,"Комаргородський професійний аграрний ліцей Вінницької області"
418865,481457,10494,386100,354900,"2013-03-19",4,354900,354900,394250,TRUE,"КУ ""Піщанська лікарня планового лікування"""
430088,481514,166986,156600,155410,"2013-03-19",4,155410,155410,159000,TRUE,"Піщанська спеціальна загальноосвітня школа-інтернат Вінницької облради"
418933,486162,11022,720500,715750,"2013-03-29",1,715750,715750,782250,TRUE,"Відділ освіти Піщанської райдержадміністрації Вінницької області"
512730,588795,151944,139900,139800,"2014-04-11",4,139800,139800,141144,TRUE,"Комунальна організація (установа, заклад) ""Обласний комунальний заклад Крижопільська туберкульозна лікарня"" Вінницької області"
517414,592932,86517,166300,165900,"2014-04-29",4,165900,165900,166550,TRUE,"Комунальний заклад ""Козятинська обласна туберкульозна лікарня"""
520903,600615,89446,346500,323990,"2014-06-13",4,323990,323990,347400,TRUE,"Заболотненський дитячий психоневрологічний санаторій ім.акад.Д.К. Заболотного Вінницької облради"
503607,603498,8641,808700,790000,"2014-07-01",4,790000,790000,907000,TRUE,"Відділ освіти Тульчинської райдержадміністрації Вінницької області"
529200,611709,4471,412000,411000,"2014-08-28",4,411000,412250,439733.33,TRUE,"Калинівська центральна районна лікарня Вінницької області"
532372,611102,575,816211,805250,"2014-08-26",4,805250,805250,893000,TRUE,"Відділ освіти Тиврівської райдержадміністрації Вінницької області"
