"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
489841,560675,55306,157283.5,157554.1,"2014-02-07",18,157554.1,157558.1,164421.5,TRUE,"Кобеляцький психоневрологічний будинок-інтернат Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
490927,560013,81995,120800,127936.5,"2014-02-07",18,127936.5,127936.5,135660,TRUE,"Токарівський психоневрологічний інтернат Лохвицького району Полтавської області"
498306,572574,42114,229800,193349,"2014-03-03",18,193349,193349,201190,TRUE,"Горбанівський геріатричний пансіонат ветеранів війни та праці Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
498339,571001,42114,105775,115246.25,"2014-02-28",18,115246.25,115246.25,121575,TRUE,"Горбанівський геріатричний пансіонат ветеранів війни та праці Департаменту праці та соцзахисту населення Полтавської облдержадміністрації"
520894,601162,4677,442000,439450,"2014-06-17",18,439450,439450,534905,TRUE,"Управління освіти виконавчого комітету  Полтавської міської ради "
520914,601177,4677,761000,815550,"2014-06-17",18,815550,815550,837175,TRUE,"Управління освіти виконавчого комітету  Полтавської міської ради "
520905,601169,4677,345400,360270,"2014-06-17",18,360270,360270,369980,TRUE,"Управління освіти виконавчого комітету  Полтавської міської ради "
531174,611427,17853,87150,86100,"2014-08-26",18,86100,86100,89460,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
524254,605841,17853,74690,74550,"2014-07-15",18,74550,74550,81596,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
529532,607063,1167,686000,556270,"2014-07-22",18,556270,566270,575300,TRUE,"Спеціалізований Миргородський санаторій ""Слава"""
537019,618141,17853,48960,48168,"2014-10-13",18,48168,48168,55080,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
537025,618136,17853,62945,62768,"2014-10-13",18,62768,62768,71100,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
537030,619057,17853,33135,32988,"2014-10-20",18,32988,32988,39975,TRUE,"Медичний реабілітаційний центр МВС України ""Миргород"""
