"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
381822,432700,267,448000,448000,"2012-12-26",26,448000,448000,450600,TRUE,"ДП ""Чернівецький облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
382964,431399,1925,755400,755100,"2012-12-25",10,755100,755100,767250,TRUE,"ДП ""Запорізький облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
382965,431410,1925,475400,475200,"2012-12-25",10,475200,475200,481500,TRUE,"ДП ""Запорізький облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
381909,436492,2555,412400,412200,"2013-01-04",11,412200,412200,440420,TRUE,"ДП ""Івано-Франківський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
381912,436502,2555,448000,448000,"2013-01-04",11,448000,448000,450600,TRUE,"ДП ""Івано-Франківський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
382961,431385,1925,448000,448000,"2012-12-25",10,448000,448000,450600,TRUE,"ДП ""Запорізький облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
380829,427636,2463,448000,448000,"2012-12-14",4,448000,448000,450600,TRUE,"ДП ""Вінницький облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
380875,427640,2463,206200,206100,"2012-12-14",4,206100,206100,210210,TRUE,"ДП ""Вінницький облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
382611,443130,2416,896000,896000,"2013-01-15",20,896000,896000,901200,TRUE,"ДП ""Сумський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
381319,445069,3028,1259000,1258500,"2013-01-14",24,1258500,1258500,1277010,TRUE,"ДП ""Хмельницький облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
382479,431151,3881,896000,896000,"2012-12-24",22,896000,896000,901200,TRUE,"ДП ""Харківський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
383042,444839,4183,448000,448000,"2013-01-17",8,448000,448000,452600,TRUE,"ДП ""Житомирський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
383052,445001,4183,1100000,1098000,"2013-01-17",8,1098000,1098000,1110000,TRUE,"ДП ""Житомирський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
382592,431324,4252,450000,448000,"2012-12-25",19,448000,448000,450600,TRUE,"ДП ""Рівненський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
382661,445717,1046,896000,896000,"2013-01-17",13,896000,896000,901200,TRUE,"ДП ""Кіровоградський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
383045,444848,4183,3600000,3595200,"2013-01-17",8,3595200,3595200,3614400,TRUE,"ДП ""Житомирський облавтодор"" ВАТ ""ДАК ""Автомобільні дороги України"""
427789,489679,621,690000,598500,"2013-04-09",19,598500,598500,607380,TRUE,"Комунальне Рівненське шляхово-експлуатаційне управління автомобільних доріг"
455564,522561,1246,610000,609800,"2013-09-25",6,609800,609800,610200,TRUE,"Департамент житлово-комунального господарства та будівництва Дніпродзержинської міськради Дніпропетровської області"
456340,526202,94,1910530,1780000,"2013-10-21",7,1780000,1780000,1787580,TRUE,"Управління житлово-комунального господарства Харцизької міськради Донецької області"
453083,518246,999,2490000,2466000,"2013-08-27",10,2466000,2466000,2483400,TRUE,"КП ""Підприємство комунальної власності"" Енергодарської міськради Запорізької області"
461985,531886,162502,650000,6e+05,"2013-11-20",12,6e+05,6e+05,641400,TRUE,"КП ""Комбінат комунальних підприємств м.Василькова"" Київської області"
458787,530760,148858,420000,419500,"2013-11-15",1,419500,419500,425000,TRUE,"Спеціалізоване водогосподарське комунальне підприємство виконавчого органу Київської міськради (Київської міськдержадміністрації) ""Київводфонд"""
537590,620292,1892,1e+06,999800,"2014-10-27",7,999800,999800,1025600,TRUE,"Комунальне підприємство ""Артемівський комбінат комунальних підприємств"""
534810,616447,621,9e+05,1098000,"2014-09-30",19,1098000,1098000,1123000,TRUE,"Комунальне Рівненське шляхово-експлуатаційне управління автомобільних доріг"
542385,625081,6506,980000,820000,"2014-11-25",27,820000,820000,884000,TRUE,"Комунальне шляхо-будівельне підприємство Чернігівської міськради"
542388,625074,6506,1020000,880000,"2014-11-25",27,880000,880000,960000,TRUE,"Комунальне шляхо-будівельне підприємство Чернігівської міськради"
548319,634689,79540,999000,1196400,"2014-12-26",26,1196400,1196400,1199700,TRUE,"КП ""Міський торговельний комплекс ""Калинівський ринок"" м.Чернівці"
