"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
378006,420792,998,100419.24,100419.24,"2012-11-23",7,100419.24,100419.24,106584,TRUE,"ДП ""Артемвугілля"""
365277,412767,1756,151000,148357.26,"2012-10-15",7,148357.26,148357.26,163176,TRUE,"ДП ""Шахтоуправління ""Південнодонбаське №1"""
439033,513554,86,373860,342712.8,"2013-07-26",7,342712.8,342713.8,363276.64,TRUE,"ДП ""Орджонікідзевугілля"""
538599,620248,1756,319176,319176,"2014-10-28",7,319176,319176,351093.6,TRUE,"ДП ""Шахтоуправління ""Південнодонбаське №1"""
540800,622884,1756,762000,761832,"2014-11-13",7,761832,761832,838015.2,TRUE,"ДП ""Шахтоуправління ""Південнодонбаське №1"""
541267,623242,1950,2458855,2458855.2,"2014-11-17",7,2458855.2,2458855.2,2704740.5,TRUE,"ДП ""Дзержинськвугілля"""
539038,625398,536,507510,507509.04,"2014-11-27",7,507509.04,507509.04,558261.12,TRUE,"ДП ""Селидіввугілля"""
542260,625850,462,3355300,3366943.2,"2014-12-01",7,3366943.2,3366943.2,3703307.52,TRUE,"ДП ""Донбасантрацит"""
547473,632842,536,117111.6,117111.6,"2014-12-23",7,117111.6,117111.6,128822.76,TRUE,"ДП ""Селидіввугілля"""
543153,633264,763,3757500,3130500,"2014-12-23",7,3130500,3130500,4146785.52,TRUE,"ДП ""Донецька вугільна енергетична компанія"""
544670,627368,1950,3387991.2,3387991.2,"2014-12-08",7,3387991.2,3387991.2,3726790.1,TRUE,"ДП ""Дзержинськвугілля"""
