"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
440762,498279,9347,199997.6,184376,"2013-05-10",6,184376,184376,188980,TRUE,"Відділ освіти, молоді та спорту Криничанської районної державної адміністрації"
445961,509368,1805,380810,363860,"2013-07-01",6,363860,363860,380810,TRUE,"КСНЗСП ""Дніпропетровське вище училище фізичної культури"" Дніпропетровської облради"""
444721,509382,259,627791,963226.6,"2013-07-01",6,963226.6,963226.6,982313.5,TRUE,"КЗ ""Обласний центр екстреної медичної допомоги та медицини катастроф"" Дніпропетровської облради"""
443603,501512,10466,113652,100332,"2013-05-24",6,100332,100333,103287,TRUE,"КЗ ""Володимирівський психоневрологічний інтернат"" Дніпропетровської облради"
455763,519397,11106,130160,125180,"2013-09-02",6,125180,125180,126420,TRUE,"КЗ ""Верхівцевський психоневрологічний інтернат"" Дніпропетровської облради"""
469841,548726,1182,12700000,11764080,"2014-01-16",6,11764080,11764080,12006720,TRUE,"КП ""Дніпроводоканал"" м.Дніпропетровська"
479912,561193,77573,393628.5,393628.5,"2014-02-10",6,393628.5,393628.5,409738.5,TRUE,"Відділ освіти Царичанської райдержадміністрації Дніпропетровської області"
479857,561194,77573,199258,199258,"2014-02-10",6,199258,199258,205206,TRUE,"Відділ освіти Царичанської райдержадміністрації Дніпропетровської області"
479408,560127,54320,725500,689940,"2014-02-07",6,689940,689940,750800,TRUE,"Відділ освіти Солонянської райдержадміністрації Дніпропетровської області"
485696,570206,10294,460123.8,434085.9,"2014-02-26",6,434085.9,434085.9,449055.3,TRUE,"ВІДДІЛ ОСВІТИ Васильківської райдержадміністрації ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ"
502966,577845,123768,198000,195925,"2014-03-12",6,195925,92391850,92410550,TRUE,"КЗОЗ ""Криничанський центр первинної медико-санітарної допомоги"" Дніпропетровської області"
506830,582001,117,199900,198998,"2014-03-21",6,198998,198998,199008.7,TRUE,"26 об'єднаний загін Державної спеціальної служби транспорту Мінтрансзв’язку України"
504585,592365,2335,449250,402047,"2014-04-28",6,402047,402047,419945,TRUE,"КЗ ""Дніпропетровське обласне бюро судово-медичної експертизи"" Дніпропетровської обласної ради"""
513403,595901,1545,571584,571485,"2014-05-16",6,571485,123,126,TRUE,"Відділ освіти Межівської райдержадміністрації Дніпропетровської області"
522658,600893,3055,450000,394500,"2014-06-16",6,394500,394500,433950,TRUE,"Нікопольське міжрайонне управління водного господарства Держкомводгоспу України"
515094,597433,1182,10296000,13444000.32,"2014-05-26",6,13444000.32,13444000.32,14364000,TRUE,"КП ""Дніпроводоканал"" м.Дніпропетровська"
521727,601042,1805,660000,517500,"2014-06-17",6,517500,517500,530700,TRUE,"КСНЗСП ""Дніпропетровське вище училище фізичної культури"" Дніпропетровської облради"""
517551,599356,2317,236659.5,206006,"2014-06-06",6,206006,206006,220116,TRUE,"КЗ ""Дніпропетровська центральна районна лікарня"" Дніпропетровської облради"""
520217,595468,77573,199410,199410,"2014-05-14",6,199410,199410,218400,TRUE,"Відділ освіти Царичанської райдержадміністрації Дніпропетровської області"
517560,597175,54320,619300,875357,"2014-05-23",6,875357,875357,902542,TRUE,"Відділ освіти Солонянської райдержадміністрації Дніпропетровської області"
524429,604203,10415,332506,313199.2,"2014-07-07",6,313199.2,313199.2,328215.6,TRUE,"Відділ освіти П’ятихатської райдержадміністрації Дніпропетровської області"
522568,603497,881,495400,485900,"2014-07-01",6,485900,485900,492300,TRUE,"Головне управління юстиції у Дніпропетровській області Мін’юсту України"
524952,604353,259,10034984,10034934,"2014-07-07",6,10034934,10034934,10378579,TRUE,"КЗ ""Обласний центр екстреної медичної допомоги та медицини катастроф"" Дніпропетровської облради"""
