"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
225446,252395,594,NA,44611.32,"2011-12-05",7,44611.32,44643,49453,TRUE,"ПАТ ""Центренерго"" в особі Вуглегірської ТЕС "
291564,342992,11036,NA,197040,"2012-04-17",7,197040,197040,211032,TRUE,"Камишівський психоневрологічний інтернат Департаменту соціального захисту населення Донецької обласної державної адміністрації"
291458,342996,11036,NA,182440,"2012-04-17",7,182440,182440,190065,TRUE,"Камишівський психоневрологічний інтернат Департаменту соціального захисту населення Донецької обласної державної адміністрації"
283469,342987,11036,NA,386920,"2012-04-17",7,386920,386920,392680,TRUE,"Камишівський психоневрологічний інтернат Департаменту соціального захисту населення Донецької обласної державної адміністрації"
432438,491784,10816,208076.2,234900,"2013-04-16",7,234900,234900,248974,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
432553,492456,11036,140000,137600,"2013-04-19",7,137600,137600,149000,TRUE,"Камишівський психоневрологічний інтернат Департаменту соціального захисту населення Донецької обласної державної адміністрації"
433061,492458,3823,278125,312700,"2013-04-19",7,312700,312700,339200,TRUE,"Кіровський психоневрологічний інтернат"
432533,492463,11036,223650,227730,"2013-04-19",7,227730,227730,255600,TRUE,"Камишівський психоневрологічний інтернат Департаменту соціального захисту населення Донецької обласної державної адміністрації"
432487,491768,10816,400404.5,452053,"2013-04-16",7,452053,452053,485934,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
432535,491757,10816,341751,365100,"2013-04-16",7,365100,365100,404089,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
432386,491788,10816,307132,341040,"2013-04-16",7,341040,341040,382200,TRUE,"Слов’янський психоневрологічний інтернат Департаменту соцзахисту населення Донецької облдержадміністрації"
432924,492461,3823,440160,453200,"2013-04-19",7,453200,453200,479100,TRUE,"Кіровський психоневрологічний інтернат"
433068,497021,6651,138540,133632,"2013-05-07",7,133632,133632,142090,TRUE,"Маріупольський пансіонат для ветеранів війни та праці №2"
432574,492427,11036,253000,243920,"2013-04-19",7,243920,243920,260440,TRUE,"Камишівський психоневрологічний інтернат Департаменту соціального захисту населення Донецької обласної державної адміністрації"
