"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
386023,421239,2776,325096.2,325038,"2012-11-26",16,325038,325038,325097.64,TRUE,"Обласна база спеціального медичного постачання - заклад комунальної власності області Управління охорони здоров'я Миколаївської облдержадміністрації"
440257,496046,4176,95928,95850,"2013-04-30",23,95850,95850,96000,TRUE,"Комунальний заклад ""Херсонська міська клінічна лікарня імені Афанасія і Ольги Тропіних"""
448213,514740,1498,696120.3,696120.3,"2013-08-05",1,696120.3,696120.3,765732.1,TRUE,"Департамент охорони здоров’я виконавчого органу Київської міськдержадміністрації"
454746,524144,1498,334530,432605.7,"2013-10-08",1,432605.7,432605.7,432626.94,TRUE,"Департамент охорони здоров’я виконавчого органу Київської міськдержадміністрації"
504533,588554,661,2e+05,208177.5,"2014-04-11",24,208177.5,208177.5,208181.7,TRUE,"Департамент охорони здоров’я Хмельницької облдержадміністрації"
524817,600945,2227,105000,103990.09,"2014-06-13",1,103990.09,103990.09,104162.37,TRUE,"Центральний клінічний госпіталь ДПС України"
524524,601264,953,530610.5,530559.5,"2014-06-17",1,530559.5,530559.5,530590.53,TRUE,"НАЦІОНАЛЬНА ДИТЯЧА СПЕЦІАЛІЗОВАНА ЛІКАРНЯ ""ОХМАТДИТ"" МОЗ УКРАЇНИ"
527696,610928,542,1464720,1073541.06,"2014-08-22",1,1073541.06,1073541.06,1073562.89,TRUE,"ДУ ""Інститут нейрохірургії ім.акад.А.П. Ромоданова НАМН України"""
534019,610255,1423,134224,93183.09,"2014-08-19",1,93183.09,93183.09,93423.63,TRUE,"Державна установа ""Національний Інститут фтизіатрії і пульмонології ім.Ф.Г. Яновського НАМН України"""
542715,622168,865,198800,197736,"2014-11-10",18,197736,198035.6,197736,FALSE,"Полтавська обласна клінічна лікарня ім.М.В. Скліфосовського"
540444,618827,2662,265000,437631.03,"2014-10-20",11,437631.03,437631.03,437649,TRUE,"Івано-Франківська центральна міська клінічна лікарня"
546435,625681,950,90061.31,90053.34,"2014-11-28",1,90053.34,90053.34,90061.17,TRUE,"Український науково-практичний центр ендокринної хірургії, трансплантації ендокринних органів і тканин МОЗ України"
543804,627366,16186,253908,218526.1,"2014-12-05",8,218526.1,218526.1,218637.92,TRUE,"КУ ""Обласна база спеціального медичного постачання"" Житомирської облради"
552391,632308,784,14080907.14,8726647.15,"2014-12-22",1,8726647.15,8726647.15,8758015.4,TRUE,"Міністерство охорони здоров'я України"
