"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
519500,602439,6631,144660,143969,"2014-06-24",17,143969,143969,154572,TRUE,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України"""
519506,602429,6631,200034,199078,"2014-06-24",17,199078,199078,206217.5,TRUE,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України"""
519496,602475,6631,307785,306749.5,"2014-06-24",17,306749.5,306749.5,320751,TRUE,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України"""
519492,602478,6631,300240,299823,"2014-06-24",17,299823,299823,311916,TRUE,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України"""
519504,602430,6631,223958,222360,"2014-06-24",17,222360,222360,235540,TRUE,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України"""
519501,602434,6631,137470,136771,"2014-06-24",17,136771,136771,142596,TRUE,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України"""
519498,602445,6631,171600,170720,"2014-06-24",17,170720,170720,187000,TRUE,"ДЗ ""Спеціалізований (спеціальний) Санаторій ""Аркадія"" МОЗ України"""
528592,605709,9908,217967.67,198511.5,"2014-07-15",17,198511.5,397034,457971.54,TRUE,"Комунальна установа ""Одеська обласна туберкульозна клінічна лікарня"""
540257,619912,259200,91328,95808,"2014-10-27",17,95808,95808,97920,TRUE,"Комунальна установа ""Одеський обласний медичний центр психічного здоров’я"""
535772,612727,2030,1e+05,99760,"2014-09-04",17,99760,99760,110688,TRUE,"ДЗ ""Спеціалізований (спеціальний) клінічний санаторій імені В.П. Чкалова"" МОЗ України"
