"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
368277,417489,495,2.4e+07,2.4e+07,"2012-11-07",1,2.4e+07,4.4e+07,52800000,TRUE,"Публічне акціонерне товариство ""Державне акціонерне товариство ""Чорноморнафтогаз"""
372855,419138,399,900480,900479.4,"2012-11-15",3,900479.4,900479.4,941841.6,TRUE,"ВП ""Кримська електроенергетична система"" ДП ""НЕК ""Укренерго"" "
382574,422911,29744,50000,49206,"2012-12-03",3,49206,49206,49326,TRUE,"Територіальне медичне об’єднання Судацької міськради АР Крим"
385698,449118,495,29400000,27210000,"2013-01-23",1,27210000,49885000,5.5e+07,TRUE,"Публічне акціонерне товариство ""Державне акціонерне товариство ""Чорноморнафтогаз"""
384319,437271,38264,5500000,4730891.4,"2013-01-08",2,4730891.4,4730891.4,4823341.5,TRUE,"ПАТ ""ЕК ""Севастопольенерго"""
386573,460451,9776,440796,410325,"2013-02-07",3,410325,410325,415374,TRUE,"Медичний реабілітаційний центр ""Сокіл"" МВС України"
399113,462531,399,781200,781002,"2013-02-13",3,781002,781002,817164,TRUE,"ВП ""Кримська електроенергетична система"" ДП ""НЕК ""Укренерго"" "
401080,463288,8907,3e+05,222780,"2013-02-15",3,222780,222780,225222,TRUE,"Карадазький природний заповідник НАН України"
393006,474352,495,29400000,27210000,"2013-03-01",1,27210000,49885000,5.5e+07,TRUE,"Публічне акціонерне товариство ""Державне акціонерне товариство ""Чорноморнафтогаз"""
393091,474364,495,16750000,15975000,"2013-03-01",1,15975000,29287500,29645000,TRUE,"Публічне акціонерне товариство ""Державне акціонерне товариство ""Чорноморнафтогаз"""
392485,455000,1609,7752792,8429328,"2013-02-01",3,8429328,8429328,8490729.6,TRUE,"ОП ""Кримтеплокомуненерго"" м.Сімферополя АР Крим"
392503,462107,2395,12766515,12070474,"2013-02-12",3,12070474,12070474.5,12189323.5,TRUE,"ДП ""Керченський морський торговельний порт"""
425186,478671,51316,199840,199674,"2013-03-13",3,199674,199674,2e+05,TRUE,"Феодосійська об’єднана державна податкова інспекція Головного управління Міндоходів в АР Крим"
440285,502743,399,895200,895200,"2013-05-30",3,895200,895200,936048,TRUE,"ВП ""Кримська електроенергетична система"" ДП ""НЕК ""Укренерго"" "
437962,498978,88737,243150,226895,"2013-05-13",3,226895,227331,228985,TRUE,"Совєтське управління водного господарства Держагентства водних ресурсів України"
439938,508973,495,29400000,27210000,"2013-06-26",1,27210000,49885000,5.5e+07,TRUE,"Публічне акціонерне товариство ""Державне акціонерне товариство ""Чорноморнафтогаз"""
429797,493394,29744,134040,143536.8,"2013-04-22",3,143536.8,143536.8,144345.4,TRUE,"Територіальне медичне об’єднання Судацької міськради АР Крим"
437615,499649,5241,3871809,3613704.24,"2013-05-15",3,3613704.24,3613704.24,3722909.76,TRUE,"Військова частина А1883"
434926,491806,35,293500,273622.4,"2013-04-16",3,273622.4,319455.65,324262.98,TRUE,"Кримський центр професійно-технічної освіти держслужби зайнятості Мінпраці та соцполітики України"
434645,496622,9631,4e+05,387750,"2013-05-07",3,387750,387750,388700,TRUE,"Кримська республіканська установа ""Клінічна психіатрична лікарня №1"""
441412,505624,238,356900,348900,"2013-06-11",15,348900,348900,362850,TRUE,"ВП ""Пансіонат ""Львівський залізничник"" ДТГО ""Львівська залізниця"""
450906,514255,123559,444985,433995,"2013-08-01",3,433995,506287.5,513870,TRUE,"КП ""Коммунгосп"" м.Судак АР Крим"
441022,510767,495,26400000,26220000,"2013-07-05",1,26220000,48070000,49500000,TRUE,"Публічне акціонерне товариство ""Державне акціонерне товариство ""Чорноморнафтогаз"""
456155,523214,2395,3019371.51,3019064.73,"2013-09-30",3,3019064.73,3019064.73,3019279.23,TRUE,"ДП ""Керченський морський торговельний порт"""
454792,522785,29293,106007,102324,"2013-09-27",3,102324,102324,105408,TRUE,"Дитячий медичний реабілітаційний центр МВС України ""Смарагдовий"""
453485,515833,10178,95000,87328.4,"2013-08-13",3,87328.4,87328.4,91568.4,TRUE,"ДЗ ""Дитячий спеціалізований (спеціальний) клінічний санаторій ім.Н.К. Крупської"" МОЗ України"
454672,526034,5949,164450,164080,"2013-10-18",3,164080,164080,184200,TRUE,"Центр оздоровлення та відпочинку ""Піщане"" ДПС України"
453334,515202,26724,96020,92577,"2013-08-06",3,92577,92577,96570,TRUE,"Кримська республіканська установа ""Дитячий клінічний кардіоревматологічний санаторій ""Бригантина"""
465130,543686,495,25100000,25080000,"2014-01-08",1,25080000,45980000,5.5e+07,TRUE,"Публічне акціонерне товариство ""Державне акціонерне товариство ""Чорноморнафтогаз"""
483719,569146,2886,206052,195749.4,"2014-02-25",3,195749.4,195844,209893,TRUE,"Армянський міськвиконком АР Крим"
494839,567114,4570,199822,198263,"2014-02-20",3,198263,198263,199689,TRUE,"Центральна міська лікарня"
492673,583629,107109,174812.8,171966.8,"2014-03-21",3,171966.8,189257.97,190315.3,TRUE,"КП ""Міськсвітло"""
484390,580442,249,544320,445821.6,"2014-03-18",3,445821.6,515504,534576,TRUE,"Виконавчий комітет Сімферопольської міської ради"
495678,587092,29744,281132.4,391728,"2014-04-07",3,391728,391728,393763.2,TRUE,"Територіальне медичне об’єднання Судацької міськради АР Крим"
