"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
368667,417960,8308,210000,227160,"2012-11-08",26,227160,227160,229230,TRUE,"Національний природний парк ""Вижницький"" Міністерства екології та природних ресурсів України"
387260,441373,258,594000,546860,"2013-01-14",26,546860,546976.16,604118.4,TRUE,"Виконавчий комітет Чернівецької міської ради"
394765,460779,89104,1102500,975150,"2013-02-08",26,975150,975476.87,986327.4,TRUE,"КП ""Автогосподарство Сокирянської райради"" Чернівецької області"
417684,486355,5379,322800,289701,"2013-04-01",26,289701,289920.10289701,590685.7,TRUE,"Управління освіти, молоді та спорту Новоселицької райдержадміністрації Чернівецької області"
429043,493478,4541,170400,200878,"2013-04-22",26,200878,200878,204582,TRUE,"КУ ""Новоселицька центральна районна лікарня"" Чернівецької області"
424026,490064,11147,409200,421555.5,"2013-04-11",26,421555.5,421555.5,436203,TRUE,"КУ ""Сокирянська центральна районна лікарня Чернівецької області"""
427641,489183,1760,360000,289200,"2013-04-09",26,289200,289200,294740,TRUE,"Управління освіти, молоді та спорту Хотинської райдержадміністрації Чернівецької області"
435372,497849,227815,258000,243100,"2013-05-07",26,243100,243100,245300,TRUE,"Державна інспекція сільського господарства в Чернівецькій області "
464819,538885,8308,115000,105680,"2013-12-23",26,105680,123293.33,124600,TRUE,"Національний природний парк ""Вижницький"" Міністерства екології та природних ресурсів України"
496449,570368,4541,159600,168879.4,"2014-02-25",26,168879.4,169098.5,169871.95,TRUE,"КУ ""Новоселицька центральна районна лікарня"" Чернівецької області"
506605,591890,1760,317300,376619.5,"2014-04-25",26,376619.5,376841.8,381523.3,TRUE,"Управління освіти, молоді та спорту Хотинської райдержадміністрації Чернівецької області"
520928,604248,5381,367000,436800,"2014-07-04",26,436800,436800,442400,TRUE,"Відділ освіти, молоді та спорту Кіцманської райдержадміністрації Чернівецької області"
531586,608123,4541,150000,144525,"2014-07-31",26,144525,144757.1,150533.9,TRUE,"КУ ""Новоселицька центральна районна лікарня"" Чернівецької області"
529094,611830,1760,317300,304600,"2014-08-28",26,304600,304832.1,308892.7,TRUE,"Управління освіти, молоді та спорту Хотинської райдержадміністрації Чернівецької області"
525088,606875,11147,336560,333677,"2014-07-21",26,333677,333677,338007,TRUE,"КУ ""Сокирянська центральна районна лікарня Чернівецької області"""
