"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
387897,453452,9628,123018,104542,"2013-01-29",16,104542,104542,106515,TRUE,"Миколаївський обласний дитячий туберкульозний санаторій ""Дубки"""
387913,453313,9628,272040,226120,"2013-01-29",16,226120,226120,239054,TRUE,"Миколаївський обласний дитячий туберкульозний санаторій ""Дубки"""
387907,453327,9628,101340,92036,"2013-01-29",16,92036,92036,99686,TRUE,"Миколаївський обласний дитячий туберкульозний санаторій ""Дубки"""
387935,453263,9628,423260,365650,"2013-01-29",16,365650,365650,379110,TRUE,"Миколаївський обласний дитячий туберкульозний санаторій ""Дубки"""
516111,595932,73286,89100,105300,"2014-05-16",16,105300,105326,111402.5,TRUE,"Миколаївська обласна психіатрична лікарня №2"
514804,589328,73286,93380,95200,"2014-04-15",16,95200,95200,99880,TRUE,"Миколаївська обласна психіатрична лікарня №2"
512226,597021,721,408732,444434,"2014-05-20",16,444434,444434,462921,TRUE,"Відділ освіти, молоді та спорту Жовтневої районної державної адміністрації"
512202,597050,721,272480,333488,"2014-05-20",16,333488,333488,353624,TRUE,"Відділ освіти, молоді та спорту Жовтневої районної державної адміністрації"
497854,574207,9628,184400,167800,"2014-03-06",16,167800,167800,171100,TRUE,"Миколаївський обласний дитячий туберкульозний санаторій ""Дубки"""
497859,574206,9628,416500,382800,"2014-03-06",16,382800,382800,397390,TRUE,"Миколаївський обласний дитячий туберкульозний санаторій ""Дубки"""
516159,595929,73286,152000,152000,"2014-05-16",16,152000,152038,159239.8,TRUE,"Миколаївська обласна психіатрична лікарня №2"
512249,597030,721,379998,473804,"2014-05-20",16,473804,473804,490320,TRUE,"Відділ освіти, молоді та спорту Жовтневої районної державної адміністрації"
532855,609793,721,169990,315000,"2014-08-13",16,315000,315000,336000,TRUE,"Відділ освіти, молоді та спорту Жовтневої районної державної адміністрації"
523653,604160,73286,164500,133000,"2014-07-04",16,133000,133038,139339.8,TRUE,"Миколаївська обласна психіатрична лікарня №2"
528213,609749,9628,120000,108000,"2014-08-11",16,108000,108000,112800,TRUE,"Миколаївський обласний дитячий туберкульозний санаторій ""Дубки"""
534181,614774,1906,553712.6,632814.4,"2014-09-18",16,632814.4,632814.4,667619.19,TRUE,"Комунальна установа Миколаївський зоопарк"
