"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","volume","winner.bid","loser_bid","winner","buyer_name"
277172,325042,345,NA,479499.09,"2012-03-19",4,479499.09,479499.09,501374,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
310719,333643,345,NA,169320.07,"2012-04-02",4,169320.07,169320.07,171336,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
310712,333646,345,NA,170197.71,"2012-04-02",4,170197.71,170197.71,172927.76,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
410677,456598,345,174083,174007.12,"2013-02-04",4,174007.12,174007.12,175265,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
410701,459128,345,165771,165667.45,"2013-02-07",4,165667.45,165667.45,166620,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
409814,471600,345,903924,903852.39,"2013-02-28",4,903852.39,903852.39,926011.59,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
501266,584732,345,919230,919145.58,"2014-03-31",4,919145.58,919145.58,926317.19,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
509944,588949,345,473215,472851.98,"2014-04-14",4,472851.98,472851.98,491379.4,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
511919,586942,345,181018,181000.5,"2014-04-07",4,181000.5,181000.5,185925,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
511908,586944,345,186262,186180,"2014-04-07",4,186180,181000.5,185925,TRUE,"Департамент комунального господарства та благоустрою Вінницької міськради"
