"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
398566,466341,7420,476000,378345,"2013-02-20",12,"00445920",TRUE,378345,12,"21505980",FALSE,462282,1,378345,0,"00445920","21505980",12,1,378345,462282,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
398516,466335,7420,917000,635660,"2013-02-20",12,"00445920",TRUE,635660,12,"21505980",FALSE,781306,1,635660,0,"00445920","21505980",12,1,635660,781306,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
477071,566303,7420,464535,462505.56,"2014-02-18",12,"00445920",TRUE,462505.56,12,"21505980",FALSE,620670.6,1,462505.56,0,"00445920","21505980",12,1,462505.56,620670.6,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
477018,566308,7420,250429,234777.6,"2014-02-18",12,"00445920",TRUE,234777.6,12,"21505980",FALSE,273907.2,1,234777.6,0,"00445920","21505980",12,1,234777.6,273907.2,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
477110,566295,7420,863694,844037.04,"2014-02-18",12,"00445920",TRUE,844037.04,12,"21505980",FALSE,983334,1,844037.04,0,"00445920","21505980",12,1,844037.04,983334,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
561492,668191,1295,1283080,1283080,"2015-03-10",1,"00445920",FALSE,1336620,12,"21505980",TRUE,1313400,1,0,1283080,"21505980","00445920",1,12,1283080,1336620,"Управління освіти Голосіївської районної в місті Києві державної адміністрації","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
560212,663638,1295,1970700,1970700,"2015-03-02",1,"00445920",FALSE,2006700,12,"21505980",TRUE,1990860,1,0,1970700,"21505980","00445920",1,12,1970700,2006700,"Управління освіти Голосіївської районної в місті Києві державної адміністрації","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
561468,664623,1295,748000,703560,"2015-03-03",1,"00445920",FALSE,706200,12,"21505980",TRUE,703560,1,0,703560,"21505980","00445920",1,12,703560,706200,"Управління освіти Голосіївської районної в місті Києві державної адміністрації","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
562208,668316,1295,533538,527790,"2015-03-10",1,"00445920",FALSE,533154,12,"21505980",TRUE,527790,1,0,527790,"21505980","00445920",1,12,527790,533154,"Управління освіти Голосіївської районної в місті Києві державної адміністрації","ТОВ Фірма Фавор",12076,"ТОВ Переяслав-Молпродукт",884
568670,667597,7420,155070,148867.2,"2015-03-06",12,"00445920",TRUE,148867.2,12,"21505980",FALSE,153347,1,148867.2,0,"00445920","21505980",12,1,148867.2,153347,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
568715,667595,7420,255480,254289.84,"2015-03-06",12,"00445920",TRUE,254289.84,12,"21505980",FALSE,255368.8,1,254289.84,0,"00445920","21505980",12,1,254289.84,255368.8,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
568777,667586,7420,183890,178110.6,"2015-03-06",12,"00445920",TRUE,178110.6,12,"21505980",FALSE,182839.2,1,178110.6,0,"00445920","21505980",12,1,178110.6,182839.2,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
568760,667592,7420,486926,476606.4,"2015-03-06",12,"00445920",TRUE,476606.4,12,"21505980",FALSE,485425.8,1,476606.4,0,"00445920","21505980",12,1,476606.4,485425.8,"Український державний медико-соціальний центр ветеранів війни","ТОВ Переяслав-Молпродукт",884,"ТОВ Фірма Фавор",12076
