"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
395118,437877,1213,618200,618200,"2013-01-08",7,"01975442",FALSE,627520,14,"01976625",TRUE,618200,7,0,618200,"01976625","01975442",7,14,618200,627520,"Комунальний клінічний лікувально-профілактичний заклад ""Донецький обласний протипухлинний центр""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
395139,437807,1213,410688,410688,"2013-01-08",7,"01975442",FALSE,416866.4,14,"01976625",TRUE,410688,7,0,410688,"01976625","01975442",7,14,410688,416866.4,"Комунальний клінічний лікувально-профілактичний заклад ""Донецький обласний протипухлинний центр""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
392735,434646,2702,6e+05,594525.7,"2013-01-02",14,"01975442",TRUE,594525.7,14,"01976625",FALSE,598308.42,7,594525.7,0,"01975442","01976625",14,7,594525.7,598308.42,"Луганська обласна клінічна лікарня","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
399147,446649,2702,1200000,1198890.33,"2013-01-21",14,"01975442",TRUE,1198890.33,14,"01976625",FALSE,1199395.51,7,1198890.33,0,"01975442","01976625",14,7,1198890.33,1199395.51,"Луганська обласна клінічна лікарня","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
402941,446645,2702,479504,478696.3,"2013-01-21",14,"01975442",TRUE,478696.3,14,"01976625",FALSE,478713.22,7,478696.3,0,"01975442","01976625",14,7,478696.3,478713.22,"Луганська обласна клінічна лікарня","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
399170,446654,2702,5e+05,473891.34,"2013-01-21",14,"01975442",TRUE,473891.34,14,"01976625",FALSE,499733.96,7,473891.34,0,"01975442","01976625",14,7,473891.34,499733.96,"Луганська обласна клінічна лікарня","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
458914,522301,2702,1400000,1395460.26,"2013-09-24",14,"01975442",TRUE,1395460.26,14,"01976625",FALSE,1396483,7,1395460.26,0,"01975442","01976625",14,7,1395460.26,1396483,"Луганська обласна клінічна лікарня","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
458500,522305,2702,3e+05,291916.34,"2013-09-24",14,"01975442",TRUE,291916.34,14,"01976625",FALSE,297387.23,7,291916.34,0,"01975442","01976625",14,7,291916.34,297387.23,"Луганська обласна клінічна лікарня","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
465200,532413,1213,44776.3,44776,"2013-11-27",7,"01975442",FALSE,45213.92,14,"01976625",TRUE,44776.3,7,0,44776,"01976625","01975442",7,14,44776,45213.92,"Комунальний клінічний лікувально-профілактичний заклад ""Донецький обласний протипухлинний центр""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
465116,532417,1213,35109,35109,"2013-11-27",7,"01975442",FALSE,35461.5,14,"01976625",TRUE,35109,7,0,35109,"01976625","01975442",7,14,35109,35461.5,"Комунальний клінічний лікувально-профілактичний заклад ""Донецький обласний протипухлинний центр""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
492451,565939,1213,543740,541938,"2014-02-17",7,"01975442",FALSE,550103,14,"01976625",TRUE,541938,7,0,541938,"01976625","01975442",7,14,541938,550103,"Комунальний клінічний лікувально-профілактичний заклад ""Донецький обласний протипухлинний центр""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
492418,565931,1213,817600,816100,"2014-02-17",7,"01975442",FALSE,828310,14,"01976625",TRUE,816100,7,0,816100,"01976625","01975442",7,14,816100,828310,"Комунальний клінічний лікувально-профілактичний заклад ""Донецький обласний протипухлинний центр""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
