"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
432651,487860,155,260000,234691.2,"2013-04-03",1,"21620913",FALSE,239270.4,1,"34200887",TRUE,234691.2,13,0,234691.2,"34200887","21620913",13,1,234691.2,239270.4,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
464875,530939,856,200600,198900,"2013-11-19",1,"21620913",TRUE,198900,1,"34200887",FALSE,200600,13,198900,0,"21620913","34200887",1,13,198900,200600,"Управління освіти Святошинської районної в місті Києві державної адміністрації","ТОВ ""Гранат""",12357,"ТОВ Руол Стандарт",40599
483597,555378,856,273278.6,256921,"2014-01-29",1,"21620913",TRUE,256921,1,"34200887",FALSE,262255,13,256921,0,"21620913","34200887",1,13,256921,262255,"Управління освіти Святошинської районної в місті Києві державної адміністрації","ТОВ ""Гранат""",12357,"ТОВ Руол Стандарт",40599
476565,564182,155,238464,228096,"2014-02-10",1,"21620913",FALSE,238464,1,"34200887",TRUE,228096,13,0,228096,"34200887","21620913",13,1,228096,238464,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
484416,576700,155,174556,157770.84,"2014-03-07",1,"21620913",FALSE,170256.5,1,"34200887",TRUE,157770.84,13,0,157770.84,"34200887","21620913",13,1,157770.84,170256.5,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
480919,571381,155,102920,119040,"2014-02-28",1,"21620913",FALSE,128712,1,"34200887",TRUE,119040,13,0,119040,"34200887","21620913",13,1,119040,128712,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
491003,558384,856,214745,201550,"2014-02-05",1,"21620913",TRUE,201550,1,"34200887",FALSE,205900,13,201550,0,"21620913","34200887",1,13,201550,205900,"Управління освіти Святошинської районної в місті Києві державної адміністрації","ТОВ ""Гранат""",12357,"ТОВ Руол Стандарт",40599
510876,585841,856,757505,755090,"2014-04-02",1,"21620913",TRUE,755090,1,"34200887",FALSE,757505,13,755090,0,"21620913","34200887",1,13,755090,757505,"Управління освіти Святошинської районної в місті Києві державної адміністрації","ТОВ ""Гранат""",12357,"ТОВ Руол Стандарт",40599
503333,579522,856,825161.88,779705.7,"2014-03-18",1,"21620913",TRUE,779705.7,1,"34200887",FALSE,786086.6,13,779705.7,0,"21620913","34200887",1,13,779705.7,786086.6,"Управління освіти Святошинської районної в місті Києві державної адміністрації","ТОВ ""Гранат""",12357,"ТОВ Руол Стандарт",40599
533049,612591,155,349960,350220,"2014-09-01",1,"21620913",FALSE,358800,1,"34200887",TRUE,350220,13,0,350220,"34200887","21620913",13,1,350220,358800,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
550901,631838,155,60640,55200,"2014-12-18",1,"21620913",FALSE,57600,1,"34200887",TRUE,55200,13,0,55200,"34200887","21620913",13,1,55200,57600,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
558435,645066,155,679866,723811.2,"2015-01-26",1,"21620913",FALSE,732428,1,"34200887",TRUE,723811.2,13,0,723811.2,"34200887","21620913",13,1,723811.2,732428,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
559769,645067,155,170828,243532.8,"2015-01-26",1,"21620913",FALSE,250519.44,1,"34200887",TRUE,243532.8,13,0,243532.8,"34200887","21620913",13,1,243532.8,250519.44,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
559750,646317,155,450294,548352,"2015-01-29",1,"21620913",FALSE,557383.68,1,"34200887",TRUE,548352,13,0,548352,"34200887","21620913",13,1,548352,557383.68,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
561597,649869,155,200086,215476.8,"2015-02-05",1,"21620913",FALSE,229585.4,1,"34200887",TRUE,215476.8,13,0,215476.8,"34200887","21620913",13,1,215476.8,229585.4,"Клінічна лікарня ""Феофанія"" Державного управління справами","ТОВ Руол Стандарт",40599,"ТОВ ""Гранат""",12357
