"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
427466,477861,225770,4774200,4659384.1,"2013-03-12",26,"14328945",FALSE,4925856.32,17,"36342297",TRUE,4659384.1,1,0,4659384.1,"36342297","14328945",1,17,4659384.1,4925856.32,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
435369,503274,715,3355000,3455844.68,"2013-06-03",17,"14328945",TRUE,3862198.26,17,"36342297",FALSE,3873535.65,1,3455844.68,0,"14328945","36342297",17,1,3455844.68,3873535.65,"КУ ""Одеська обласна клінічна лікарня""","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
461481,527503,225770,512000,512056.04,"2013-10-29",26,"14328945",FALSE,546061.76,17,"36342297",TRUE,512056.04,1,0,512056.04,"36342297","14328945",1,17,512056.04,546061.76,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
471913,538476,225770,105000,104061.23,"2013-12-23",26,"14328945",FALSE,111334.02,17,"36342297",TRUE,104061.23,1,0,104061.23,"36342297","14328945",1,17,104061.23,111334.02,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
484866,583302,225770,4700000,4542510.01,"2014-03-26",26,"14328945",FALSE,4666834.1,17,"36342297",TRUE,4542510.01,1,0,4542510.01,"36342297","14328945",1,17,4542510.01,4666834.1,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
533351,612548,225770,1800000,1672380.75,"2014-09-02",26,"14328945",FALSE,1919379.23,17,"36342297",TRUE,1672380.75,1,0,1672380.75,"36342297","14328945",1,17,1672380.75,1919379.23,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
540371,624407,715,175916,156655,"2014-11-21",17,"14328945",TRUE,166906,17,"36342297",FALSE,166991,1,156655,0,"14328945","36342297",17,1,156655,166991,"КУ ""Одеська обласна клінічна лікарня""","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
540368,624403,715,2682546.4,2680469.05,"2014-11-21",17,"14328945",TRUE,2855829.79,17,"36342297",FALSE,2857543.98,1,2680469.05,0,"14328945","36342297",17,1,2680469.05,2857543.98,"КУ ""Одеська обласна клінічна лікарня""","Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044,"ТОВ ""Ренарт""",47652
551489,632754,225770,1143300,1074050.12,"2014-12-23",26,"14328945",FALSE,1143245.5,17,"36342297",TRUE,1074050.12,1,0,1074050.12,"36342297","14328945",1,17,1074050.12,1143245.5,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
550397,631634,225770,1986000,1850797.11,"2014-12-18",26,"14328945",FALSE,1985813.74,17,"36342297",TRUE,1850797.11,1,0,1850797.11,"36342297","14328945",1,17,1850797.11,1985813.74,"Департамент охорони здоров’я та цивільного захисту населення Чернівецької облдержадміністрації ","ТОВ ""Ренарт""",47652,"Спільне українсько-німецьке підприємство в формі ТОВ ""ТТВ-ДОМ"" ЛТД",7044
