"purchase_id","contract_id","buyer_id","purchase_cost_uah","volume_uah","contract_date","region_id","code.x","winner.x","bid.x","seller_region_id.x","code.y","winner.y","bid.y","seller_region_id.y","volume.x","volume.y","winner","loser","winner.reg","loser.reg","win_volume","lose_volume","buyer_name","winner_name","winner_id","loser_name","loser_id"
376272,414970,663,560000,558253,"2012-10-26",14,"01975442",TRUE,558253,14,"01976625",FALSE,559228,7,558253,0,"01975442","01976625",14,7,558253,559228,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
390777,434186,663,1400000,1388149.47,"2013-01-02",14,"01975442",TRUE,1388149.47,14,"01976625",FALSE,1393709.17,7,1388149.47,0,"01975442","01976625",14,7,1388149.47,1393709.17,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
389290,434286,1011,771440,912844,"2013-01-02",7,"01975442",FALSE,928593.1,14,"01976625",TRUE,912844,7,0,912844,"01976625","01975442",7,14,912844,928593.1,"Комунальна лікувально-профілактична установа ""Донецьке обласне клінічне територіальне медичне об’єднання""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
389301,434290,1011,1340000,1573695.75,"2013-01-02",7,"01975442",FALSE,1597252.85,14,"01976625",TRUE,1573695.75,7,0,1573695.75,"01976625","01975442",7,14,1573695.75,1597252.85,"Комунальна лікувально-профілактична установа ""Донецьке обласне клінічне територіальне медичне об’єднання""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
403055,448686,663,200089,192988.07,"2013-01-23",14,"01975442",TRUE,192988.07,14,"01976625",FALSE,199677.73,7,192988.07,0,"01975442","01976625",14,7,192988.07,199677.73,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
450226,511306,663,1550000,1547408.64,"2013-07-10",14,"01975442",TRUE,1547408.64,14,"01976625",FALSE,1548832.33,7,1547408.64,0,"01975442","01976625",14,7,1547408.64,1548832.33,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
473640,550686,663,500546,481933.32,"2014-01-21",14,"01975442",TRUE,481933.32,14,"01976625",FALSE,493487.08,7,481933.32,0,"01975442","01976625",14,7,481933.32,493487.08,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
473618,550691,663,1249454,1239888.31,"2014-01-21",14,"01975442",TRUE,1239888.31,14,"01976625",FALSE,1243703.11,7,1239888.31,0,"01975442","01976625",14,7,1239888.31,1243703.11,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
473596,550710,663,190000,182770.31,"2014-01-21",14,"01975442",TRUE,182801,14,"01976625",FALSE,188451.87,7,182770.31,0,"01975442","01976625",14,7,182770.31,188451.87,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
490189,556809,1011,1125917.8,1125917.8,"2014-02-03",7,"01975442",FALSE,1137177,14,"01976625",TRUE,1125917.8,7,0,1125917.8,"01976625","01975442",7,14,1125917.8,1137177,"Комунальна лікувально-профілактична установа ""Донецьке обласне клінічне територіальне медичне об’єднання""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
490194,556806,1011,1929540.2,1929540.2,"2014-02-03",7,"01975442",FALSE,2136427.4,14,"01976625",TRUE,1929540.2,7,0,1929540.2,"01976625","01975442",7,14,1929540.2,2136427.4,"Комунальна лікувально-профілактична установа ""Донецьке обласне клінічне територіальне медичне об’єднання""","Донецьке КП ""Фармація""",2024,"КП Луганська обласна ""Фармація""",2009
525938,602815,663,718567.91,716888.39,"2014-06-25",14,"01975442",TRUE,716888.39,14,"01976625",FALSE,718567.91,7,716888.39,0,"01975442","01976625",14,7,716888.39,718567.91,"КЗ ""Луганський обласний госпіталь ветеранів війни імені маршала А.І. Єременка""","КП Луганська обласна ""Фармація""",2009,"Донецьке КП ""Фармація""",2024
